date,Hyle Alpha I,Sleeve A (standalone),Sleeve B (standalone),SPY
2023-03-13,1.201962305206844,1.298827283613169,1.0638532894184831,0.9505438938358718
2023-03-14,1.2160729954837302,1.2970411748026136,1.0904503113739696,0.9662563824276679
2023-03-15,1.1791520747485713,1.251849550371189,1.0624331108667904,0.9602131175846693
2023-03-16,1.2035748865209477,1.2656394164033864,1.0947680074004449,0.9770602599837224
2023-03-17,1.1718610850631583,1.2319138875314386,1.0662279860682253,0.9619644310697834
2023-03-20,1.1780084658971532,1.2412731649613729,1.0692608760018252,0.971214326237638
2023-03-21,1.2029694778609845,1.257086002878015,1.100936781269199,0.9839668483757206
2023-03-22,1.1914753201444057,1.2553889900109383,1.081509608725235,0.9671937051380105
2023-03-23,1.1905054080479163,1.2504675985524785,1.083966631792107,0.9698083421721241
2023-03-24,1.1856983316294807,1.250064757758604,1.075554081970602,0.9761722700476082
2023-03-27,1.1811890334528095,1.2252716932340155,1.088388559179952,0.9779975826940648
2023-03-28,1.192693075346426,1.2528169256688795,1.0852915011895845,0.9758022742408939
2023-03-29,1.2043258798597127,1.2568807524041519,1.1028449421671005,0.9899854468316046
2023-03-30,1.2049146609100054,1.2565937510321425,1.1042318902614225,0.9957820478034601
2023-03-31,1.2271545166447777,1.28685926842451,1.1183243125077535,1.009817222071485
2023-04-03,1.2401037000211603,1.2978155903901336,1.1324101930494688,1.0136651784613127
2023-04-04,1.2231974373690317,1.3025655621289576,1.0976081467918206,1.008041242199257
2023-04-05,1.197575389127743,1.2672438673383741,1.0814556679312552,1.005401938778029
2023-04-06,1.2022665397822836,1.2739784679926398,1.0842492879960575,1.0093238943291993
2023-04-10,1.2190093166839713,1.2815301846684477,1.107993922712069,1.010359882587999
2023-04-11,1.2255405457668844,1.302113440066143,1.1021563653068756,1.010631212846256
2023-04-12,1.230588681458213,1.308070047574181,1.106283984937303,1.0065119261981712
2023-04-13,1.2402402062444173,1.3168481480604912,1.1162222180661336,1.0198811080141106
2023-04-14,1.2348971013537333,1.3141011980199075,1.1090949947728608,1.0173898029155684
2023-04-17,1.2606906642829678,1.320842288921752,1.1491566355049094,1.0210404282084817
2023-04-18,1.2738214925384486,1.3195379946424641,1.1742456290584153,1.0217064206605673
2023-04-19,1.2561727379152823,1.3076330092107813,1.1523930881164401,1.0215337559507673
2023-04-20,1.251016603645815,1.3091162743218276,1.1416219614856795,1.0159591524629403
2023-04-21,1.2490401471554182,1.3040826089303956,1.142367730478952,1.0167484768505972
2023-04-24,1.2431738265586092,1.3056296616023433,1.1303132185847213,1.0178091314965112
2023-04-25,1.2127277008320354,1.2775787303693893,1.0991489126095917,1.001652647936658
2023-04-26,1.213633432786057,1.2807796613055187,1.097962563671745,0.997410029353002
2023-04-27,1.2179751094317999,1.2743283367437508,1.1113289253637175,1.017266470979997
2023-04-28,1.2238807064634687,1.2781735909430965,1.118269321929366,1.0259490392442232
2023-05-01,1.213123524249304,1.2591582115988293,1.1151957252105424,1.0249130509854234
2023-05-02,1.2011409867506686,1.250650885661879,1.1005392495502906,1.013393848203055
2023-05-03,1.2281707760107567,1.2452646561868845,1.1547974730047361,1.006437927036828
2023-05-04,1.2267441709887585,1.252826873188795,1.1459330903792224,0.9993093411608013
2023-05-05,1.2498137596833927,1.2715809784422987,1.1719710196912443,1.017809131496511
2023-05-08,1.2526131827458205,1.2750735672507054,1.1730716250971338,1.018080461754768
2023-05-09,1.2455070553612668,1.2630646169595923,1.17076906464339,1.0136158456870834
2023-05-10,1.2472319695763259,1.2782295284636407,1.159966901417625,1.0183517920130252
2023-05-11,1.245898941605494,1.2632932931906327,1.1709822518557693,1.016575812140797
2023-05-12,1.250403930352786,1.253073477151209,1.188962338954982,1.015243827236626
2023-05-15,1.2552506547825406,1.2491172251699203,1.1968035870093734,1.0187464542068538
2023-05-16,1.25167110647653,1.2593548909888912,1.1801756057785757,1.0119385313633127
2023-05-17,1.2657588465051544,1.2728236488312312,1.1940493203175153,1.024222392146224
2023-05-18,1.2720117488887206,1.2771827160355056,1.201501991538302,1.0340889469919357
2023-05-19,1.249075482460574,1.2406116458702818,1.1925554628973174,1.0325842973779646
2023-05-22,1.3128653492543805,1.376321866742001,1.2008316905533118,1.0330036259589075
2023-05-23,1.301898755068567,1.371601841542821,1.1849638363295767,1.021410424015196
2023-05-24,1.2934989337040395,1.3705119902318372,1.1706883351003197,1.0140105078809123
2023-05-25,1.3170096403134341,1.395902140546219,1.1915212657097607,1.0227917416935959
2023-05-26,1.3841187488188127,1.5021823004863724,1.2224359298853795,1.036037591573964
2023-05-30,1.3957744012854303,1.5186092302257608,1.2289196747095903,1.0364322537677924
2023-05-31,1.3696307043244258,1.4660198277467251,1.2252913126886855,1.0306849855701652
2023-06-01,1.3898094619800274,1.4924304682487117,1.2387550093253148,1.0404775412545342
2023-06-02,1.4137736519710875,1.5282841060183137,1.2516552933512124,1.0555240373942447
2023-06-05,1.4311907147317686,1.5563565198190252,1.2592998608609223,1.053501393650874
2023-06-06,1.459433592283034,1.57911309946672,1.2905848605322547,1.0557953676525018
2023-06-07,1.4598780264122166,1.5774986436285636,1.2928316266038695,1.0521447423595887
2023-06-08,1.4701150758937447,1.5993720978144585,1.2930122313039263,1.0585086702350726
2023-06-09,1.4788531420785391,1.6125127332213567,1.2979657501726227,1.060407982042872
2023-06-12,1.4754350324663246,1.605482722205973,1.2984946056376034,1.070027873017441
2023-06-13,1.4942492753664853,1.6332555265713555,1.3091486941071682,1.077082459732125
2023-06-14,1.4991757625496236,1.6339735962387185,1.3171643058828295,1.0783651118620674
2023-06-15,1.5232625231846342,1.6615086482579329,1.3373094220304547,1.091734293678007
2023-06-16,1.520794956381958,1.6614247894362464,1.3330595499576208,1.0839890481241232
2023-06-20,1.5217988561021658,1.6591651183509364,1.3358050252388953,1.0783651118620676
2023-06-21,1.5110599777520919,1.6334746131971163,1.3376230203898802,1.072839841148469
2023-06-22,1.516537073918842,1.6171488328629469,1.3603629547076124,1.0767124639254106
2023-06-23,1.4918194831915947,1.6206581147092403,1.3130996495378897,1.0685725561776984
2023-06-26,1.5017031493356252,1.6616867642040467,1.3191958430570718,1.064206605658471
2023-06-27,1.5042325514244375,1.7056481830028491,1.2888246924674518,1.0758738067635252
2023-06-28,1.5101981823698334,1.7105525757240467,1.295434908715513,1.0764164672800391
2023-06-29,1.5217262901467425,1.7035253600918436,1.3205642830583417,1.0806590858636953
2023-06-30,1.5427210733170924,1.7119266017934862,1.350626619241209,1.0934116080017777
2023-07-03,1.5562557560618258,1.7274626527600698,1.3608657226575156,1.094669593744606
2023-07-05,1.5339852593190566,1.7031236710304676,1.3411069348277878,1.0930416121950635
2023-07-06,1.4959158798874268,1.6837283431985324,1.2899661915422598,1.0844823758664086
2023-07-07,1.5179896090760083,1.7083891848817274,1.3090477067224255,1.0817444068967235
2023-07-10,1.5276685524996985,1.7134832590309557,1.3235420299935252,1.0844823758664086
2023-07-11,1.531571368382062,1.724578307514447,1.3217402550494246,1.0913889642584067
2023-07-12,1.550129045835503,1.7528108397834121,1.332177707955172,1.10017019807109
2023-07-13,1.5797730943805577,1.7814726469778819,1.3612921806800737,1.108902099109545
2023-07-14,1.5604327969590646,1.7736854253574514,1.33400942310193,1.1082114402703451
2023-07-17,1.5794457698323014,1.7784646085516875,1.3627661617511837,1.1120593966601728
2023-07-18,1.600604958250783,1.802925550308156,1.3805940625034416,1.1203226363434564
2023-07-19,1.5849224299865623,1.7946364479156072,1.3599647628516076,1.1228139414419986
2023-07-20,1.5718158890975482,1.7869450212474827,1.343302275439337,1.1153646925334864
2023-07-21,1.5705787454371651,1.781811740110624,1.3450567574147732,1.1153646925334864
2023-07-24,1.5772716545499266,1.7798614661761332,1.3579009707994443,1.1203473027305706
2023-07-25,1.5972559253694105,1.7811486472600093,1.3913267918061647,1.1234059347327412
2023-07-26,1.5923815479340515,1.7919820786427367,1.3743851435334393,1.1235785994425411
2023-07-27,1.595974652906875,1.7901075487264388,1.3820387654996356,1.1161293505340288
2023-07-28,1.61075386651597,1.8057794932333875,1.395544835751109,1.1270565600256546
2023-07-31,1.6218755032179881,1.806135172952266,1.4145550129841813,1.1292025357045967
2023-08-01,1.6037211721076807,1.7831554262975797,1.4008674574361724,1.1259712389926262
2023-08-02,1.5613119186985316,1.7462495493715788,1.355749406115337,1.1103080831750587
2023-08-03,1.5474982270083932,1.7273986510892718,1.3464400506359877,1.1071261192373165
2023-08-04,1.5960881966181955,1.731194330914114,1.4271669074433642,1.1021188426531179
2023-08-07,1.597102603714742,1.7280510222799597,1.4315936283900021,1.1117387336276867
2023-08-08,1.5914968234023366,1.6929531241265965,1.4508722895757777,1.106904121753288
2023-08-09,1.5721680652750714,1.6741821457140262,1.4312977367297135,1.099504205619004
2023-08-10,1.6012866112608442,1.7103859887965434,1.453264292926672,1.0998988678128325
2023-08-11,1.5770538406309862,1.7013426606195476,1.4170372321159421,1.0992575417478612
2023-08-14,1.5940081080688167,1.6847009581845707,1.461767668775093,1.105325472977974
2023-08-15,1.5606284726877757,1.6610156214002567,1.421113668000604,1.09244961890432
2023-08-16,1.5304011846294774,1.6449316436586026,1.3797984734595055,1.0844330430921791
2023-08-17,1.5062176127143632,1.6405320736761204,1.3397802857923438,1.0761698034088956
2023-08-18,1.5085988034166762,1.6387929718143357,1.3453841595681646,1.0766877975382954
2023-08-21,1.5258196173846608,1.6594103345929918,1.3759056895247659,1.0836930514787508
2023-08-22,1.5505745309662045,1.7042674894045375,1.3832721624865745,1.0807577514121516
2023-08-23,1.5835022257045728,1.7038993852692181,1.4422015633871317,1.09279494832392
2023-08-24,1.540191244142795,1.6952970853693146,1.3710580483909864,1.0776497866357526
2023-08-25,1.5322155089286575,1.6808129027346332,1.3687122748661988,1.0852470338669506
2023-08-28,1.5489132655293816,1.7218430862010974,1.3715323393849532,1.0921289558718346
2023-08-29,1.5901833285619462,1.7369247797054175,1.4325088189323052,1.1079154436249734
2023-08-30,1.588797033561605,1.7241089336116246,1.4400281445816296,1.112478725241115
2023-08-31,1.5833620589253554,1.7340115854592317,1.4219066464662593,1.1108507436915727
2023-09-01,1.5658355075722656,1.7041289338048968,1.4148572970845061,1.1129227202091723
2023-09-05,1.553665938509436,1.6857568906233857,1.4086025035825096,1.1081127747218877
2023-09-06,1.5469521236565589,1.6774762534475245,1.4033379617981152,1.1006635258133755
2023-09-07,1.5363363602477715,1.6795688082115692,1.382324878811744,1.0972842307787192
2023-09-08,1.5519727723250316,1.6835818078637563,1.4068277907093245,1.0989368787153757
2023-09-11,1.5554523404718585,1.7083672177021465,1.392485357688739,1.1061641301398597
2023-09-12,1.545048405215831,1.7129203275586666,1.3702429660788737,1.100096198909747
2023-09-13,1.5189272948644923,1.7175069909663603,1.3197493400969609,1.1013788510396896
2023-09-14,1.5475623771003564,1.7468853356876035,1.3471321763884825,1.110875410078687
2023-09-15,1.5283792474084974,1.7419786918095341,1.3175390047821234,1.0936336054858058
2023-09-18,1.5172894163711352,1.7451173969749423,1.2961008156986624,1.094274931550777
2023-09-19,1.516504520715903,1.7481707658382142,1.2922831463459905,1.0920056239362632
2023-09-20,1.5180904810875075,1.766344783273468,1.2816957373014661,1.0819664043807515
2023-09-21,1.4818096474194438,1.7287713894736476,1.2484043429148803,1.064083273722899
2023-09-22,1.4934361241266805,1.748177635493327,1.2539116971752498,1.0616906341728138
2023-09-25,1.4937696621503005,1.7289011587347711,1.2697826321845709,1.0661552502404985
2023-09-26,1.4992835616931814,1.7113794880941762,1.2918623890042986,1.050492094422931
2023-09-27,1.5375522704916798,1.7241851591012787,1.3482008395290286,1.0509114230038739
2023-09-28,1.5595571100929233,1.7203698526548705,1.3898213177080112,1.0570040206211009
2023-09-29,1.5434763883930072,1.7180239676063316,1.3627591599073907,1.0544387163612159
2023-10-02,1.5278598502164125,1.6887000477779521,1.3586164304465373,1.054019387780273
2023-10-03,1.4855476754746904,1.6684814674210788,1.299710006934893,1.0399102143509051
2023-10-04,1.4836192232850223,1.6670560634086111,1.2975244269068584,1.047482795194989
2023-10-05,1.4945254556297134,1.6743527209286273,1.3105903547700912,1.0470881330011603
2023-10-06,1.5165032610742113,1.6878945261637661,1.3385029705018332,1.0595199921067573
2023-10-09,1.4851178237611873,1.6666839903315458,1.300005333326885,1.066303248563184
2023-10-10,1.5269826617726008,1.711757048732866,1.33769306360301,1.0718531856638969
2023-10-11,1.528367010252188,1.697046751656233,1.3515741265587238,1.0762438025702386
2023-10-12,1.5036152841705699,1.674110183089493,1.3262113880768398,1.0696825435978403
2023-10-13,1.4671620729857189,1.664983408971789,1.2692374217068199,1.064354603981156
2023-10-16,1.4959305866330956,1.6885810161594665,1.3001999140750387,1.075553143731039
2023-10-17,1.4990759394850208,1.6835600244411049,1.3094424089042571,1.0755038109568105
2023-10-18,1.4396621045132267,1.6502790390387656,1.2317908576308922,1.061172640043414
2023-10-19,1.4282961317550755,1.6513348951584113,1.2115372040120083,1.0518487457142165
2023-10-20,1.3971675067047518,1.6415289871498084,1.1658891727824001,1.0389235588663341
2023-10-23,1.3988369812144377,1.6329766080432724,1.1748660736507452,1.0371229126069916
2023-10-24,1.4059758483039804,1.6382430522951377,1.1830998605027494,1.0449421573222182
2023-10-25,1.375642387349601,1.6217048392066002,1.1439380537938835,1.0299449939567362
2023-10-26,1.3645712189514705,1.629119430282661,1.1199653227119755,1.0176118003995964
2023-10-27,1.3545680794390766,1.6050626741328147,1.1200674442487737,1.0129991860092262
2023-10-30,1.3544913103409804,1.6069922137968629,1.1188841708044532,1.0251103820823373
2023-10-31,1.3609333811962285,1.5906510255606627,1.1406429417771602,1.0315483091191642
2023-11-01,1.3825219489312184,1.5946851736231509,1.1732618979050944,1.042549517772133
2023-11-02,1.4172131819070959,1.6141777526195458,1.2168897785901365,1.062529291334699
2023-11-03,1.460428021070586,1.6483221852269732,1.26532605989013,1.0722231814706111
2023-11-06,1.4590175823007974,1.6504166013326664,1.261279036399843,1.074689820182039
2023-11-07,1.4485631100022611,1.6306632097689224,1.2583822725976557,1.0777484521842098
2023-11-08,1.448114176892891,1.6269339632222923,1.260518602656661,1.0785377765718667
2023-11-09,1.432208483604168,1.611092451039423,1.2451994002959277,1.0701265385658973
2023-11-10,1.4419515445222981,1.6354091482604758,1.2434151902852182,1.0868256826422646
2023-11-13,1.4598911398958403,1.6460755903016762,1.266410410255236,1.0857896943834648
2023-11-14,1.53211962794154,1.6684506249838542,1.374301281199198,1.1068547889790596
2023-11-15,1.5316833933976035,1.6712539458429796,1.37189272098645,1.1091980957549161
2023-11-16,1.5138581001323728,1.6685846005010931,1.3422410660844906,1.1105547470462014
2023-11-17,1.5194168223457876,1.6616457585597455,1.357563508137515,1.111936064724601
2023-11-20,1.536659569139671,1.649613885077324,1.398009812867402,1.1204953010532561
2023-11-21,1.4968844847429723,1.6261037550811566,1.3453891332628833,1.1180533287289425
2023-11-22,1.5111640841715623,1.6405981072148634,1.35889819486064,1.1223699464739414
2023-11-24,1.5176766013256509,1.6538487249474743,1.3596897477290164,1.1230606053131413
2023-11-27,1.517675705193842,1.6505143897030519,1.362246792126925,1.1210379615697703
2023-11-28,1.5134183192085828,1.651823522233159,1.3534315456111523,1.1221479489899129
2023-11-29,1.5106693303602354,1.6336133171571365,1.3634652897077413,1.121358624602256
2023-11-30,1.5010849786816494,1.6447287217222153,1.3369038473925727,1.125773907895712
2023-12-01,1.562316263259371,1.6511028944227115,1.4412244303236186,1.1324338324165677
2023-12-04,1.5747471279848313,1.6307215713017722,1.4814167156009739,1.1264892331220264
2023-12-05,1.5735735856933148,1.6392175889088496,1.4719657662937713,1.126267235637998
2023-12-06,1.5679678977154217,1.6343316948955928,1.4658974438566108,1.1217286204089705
2023-12-07,1.5813024597135568,1.6473102401394888,1.4792280530690105,1.1302878567376256
2023-12-08,1.6305684334048245,1.676540045231943,1.5453825237928394,1.1351471349991384
2023-12-11,1.6076286449239396,1.6739563177670556,1.5105750459295646,1.1395624182925943
2023-12-12,1.5993454155332412,1.6534429493373297,1.5135736465031746,1.1447670259737073
2023-12-13,1.6541262946362563,1.6793580961528891,1.5934563892068256,1.1605535137268461
2023-12-14,1.7104447112293506,1.7146117670330168,1.668525174292069,1.1642781381811023
2023-12-15,1.7105771234186358,1.6949489921332697,1.687688636163818,1.1576675464344754
2023-12-18,1.7175219436679101,1.6840249279030326,1.7123020925382633,1.1641794726326453
2023-12-19,1.7356225544320651,1.681352286939521,1.751369788627199,1.1712587257344436
2023-12-20,1.6895619693096382,1.6717863623878357,1.6687862584431015,1.1550282430132477
2023-12-21,1.7110640011545817,1.6854348168694786,1.6974955506242264,1.1659801188919878
2023-12-22,1.7113480791947187,1.693931102385109,1.6895520785430134,1.1683234256678445
2023-12-26,1.7228392352596684,1.699983678501266,1.7060148850774042,1.1732567030907004
2023-12-27,1.7299776863265452,1.6965297493987113,1.7236557498543574,1.1753780123825284
2023-12-28,1.7290503751110062,1.7046904721890124,1.7135156231666533,1.1758220073505854
2023-12-29,1.6927373688951166,1.706298611145556,1.6404239787486383,1.172418045928815
2024-01-02,1.6711706779844704,1.6989363141240152,1.5920725448787034,1.1658567869564165
2024-01-03,1.637021557032536,1.7031557352026991,1.5226432458816288,1.1563355615303048
2024-01-04,1.6447608638186197,1.6922294647377418,1.5468525628984164,1.1526109370760484
2024-01-05,1.645193208933927,1.696013234341915,1.543893973410824,1.1541895858513624
2024-01-08,1.681387472344795,1.7256345979416723,1.5852245071294435,1.170666732443701
2024-01-09,1.6654750097549014,1.7078822472273119,1.5711076523477097,1.168890752571473
2024-01-10,1.6637546550557913,1.702536920873993,1.5728237081531078,1.1755013443180997
2024-01-11,1.631296950504092,1.7006336928930268,1.5131215097766764,1.1749833501887
2024-01-12,1.5948693821270543,1.707544956390758,1.4391881464043992,1.175797340963471
2024-01-16,1.5764292897568666,1.7013164671349184,1.4105147533372928,1.171480723218472
2024-01-17,1.5539404156325607,1.6703045476956109,1.3960328919415206,1.1649687970203024
2024-01-18,1.5481083731851324,1.6759313518272259,1.3808206945045522,1.1753286796082996
2024-01-19,1.5812717997364008,1.6796270635243709,1.4364953864531544,1.1899805135541814
2024-01-22,1.6187579398900978,1.6879897671907003,1.4964971944506185,1.1924964850398379
2024-01-23,1.612501854931652,1.684621275808304,1.4879186968188742,1.1959744456229513
2024-01-24,1.5888465261313331,1.6944937280185237,1.4355509187571935,1.197281764140008
2024-01-25,1.5889204683527909,1.6895120479583579,1.4399610709586923,1.2037936903381776
2024-01-26,1.5875397543630956,1.6844728524772845,1.4419918684497364,1.2022643743370924
2024-01-29,1.6329836859514608,1.6998758075906109,1.5110553707938967,1.211785599763204
2024-01-30,1.622633723138838,1.7025773490079152,1.4895616710900843,1.2108482770528615
2024-01-31,1.5965346874051876,1.706973737357416,1.437995590841164,1.1910905009743238
2024-02-01,1.6181609543404833,1.7265787871824776,1.4606597047570369,1.2066796576305483
2024-02-02,1.6539604163272865,1.7393598833939603,1.5143875485707425,1.2193828469944024
2024-02-05,1.6615560907263323,1.7356389197446032,1.5316076682699826,1.214942897313832
2024-02-06,1.6809329856113737,1.7390662383587783,1.5642963823101366,1.2184701906711741
2024-02-07,1.6870490445478523,1.7252834325162938,1.5880778863705065,1.2286327421622572
2024-02-08,1.7260235287662224,1.7194786212036093,1.666773208486952,1.2291754026787713
2024-02-09,1.7591569982393178,1.733692484849063,1.716721371283579,1.2362793221676838
2024-02-12,1.8020344326242306,1.742871474336779,1.7912667923206962,1.2357366616511696
2024-02-13,1.7463188463881134,1.7078339144194905,1.7168421762512074,1.2187168545423168
2024-02-14,1.8113792602147576,1.7047314238456306,1.8481975750024546,1.2297920623566283
2024-02-15,1.8712085520706077,1.714937945740089,1.958393772274209,1.2382772995239404
2024-02-16,1.8313219106405456,1.7384919288453362,1.8480104545326885,1.2321107027453706
2024-02-20,1.8191576546767239,1.7579488787391768,1.8020793248792268,1.2253274462889439
2024-02-21,1.7800971496904197,1.7536432564117264,1.7278247261830897,1.2264374337090864
2024-02-22,1.8428904891882314,1.7561663123099824,1.8478310097078825,1.2518191460496801
2024-02-23,1.8987613320301664,1.88383211534574,1.8275063579769288,1.25268246959868
2024-02-26,1.9169153886158106,1.871187954435947,1.874274783175428,1.248094521595424
2024-02-27,1.963348313051407,1.9066892416882077,1.92899217313618,1.250413161984166
2024-02-28,1.9335170554816155,1.9040005416017096,1.8728360837753322,1.2487605140475093
2024-02-29,1.965682761533595,1.921620415717728,1.917689744298713,1.2532497965023082
2024-03-01,1.9945220279785485,1.933416956931856,1.9625769551603687,1.2650156631558196
2024-03-04,1.9906904422308755,1.92445839846341,1.9763279055082974,1.263659011864534
2024-03-05,1.9389954331944053,1.9091967196770434,1.8886078107937625,1.251029821662023
2024-03-06,1.9702350972356657,1.9359288020822756,1.9231040369673105,1.2573690831503928
2024-03-07,1.9609352173102395,1.91769886832946,1.9232320697919496,1.269850275030218
2024-03-08,1.9628783521473132,1.9112810519195031,1.9331782524361119,1.2622283614119059
2024-03-11,1.9211456942421432,1.894705499659842,1.86779149587717,1.2611430403788775
2024-03-12,1.9367670750727501,1.8877256219440024,1.9050824336344678,1.2747095532917312
2024-03-13,1.9793017973324707,1.9267214567090558,1.9491393033924695,1.2727115759354748
2024-03-14,1.9400849781801672,1.9073341641813175,1.8913921781913443,1.2701956044498184
2024-03-15,1.918893528351712,1.8854186265234856,1.8706815123788902,1.257566414247307
2024-03-18,1.9245656529561785,1.8911265122595498,1.8761990551355778,1.2650403295429338
2024-03-19,1.9019777657342383,1.8647378436292137,1.8584663492279931,1.2720702498705034
2024-03-20,1.9730827552697758,1.8756234485782288,1.9866507712981563,1.2838361165240146
2024-03-21,2.0017186215232705,1.876940294831887,2.0420865749365436,1.2880787351076708
2024-03-22,1.9875049541431324,1.8581578430672416,2.033582442458555,1.2856367627833571
2024-03-25,1.9983906669881097,1.8666307341162807,2.0466618561977294,1.2820848030389007
2024-03-26,1.98246115536465,1.8444460285929971,2.038367463393589,1.2797168298759298
2024-03-27,1.974432933125615,1.8571260093882145,2.0078721016072754,1.2904713746577559
2024-03-28,2.0014989515459733,1.9096847693628831,2.0056775633561026,1.2902247107866132
2024-04-01,1.958385041509478,1.8569494616055013,1.9741041900044012,1.2879800695592136
2024-04-02,1.9405208743860882,1.8564184793530314,1.9393176270733987,1.279790829037273
2024-04-03,1.9586477407341194,1.8618282460387876,1.969759776794243,1.2811968131027869
2024-04-04,1.9357280478685845,1.8611169190286923,1.924462262084158,1.265558323672334
2024-04-05,1.9450234934194754,1.861324757429416,1.9426724068590178,1.2787795071655876
2024-04-08,1.9713693634077605,1.8950392978622455,1.960376126312574,1.2794948323919018
2024-04-09,1.9431917064955866,1.8964821742628335,1.9028693116978868,1.2809748156187588
2024-04-10,1.9280696313792927,1.8522919781469538,1.9174189599902869,1.2681482943193334
2024-04-11,1.939570398438227,1.8480427818168652,1.9445566307849595,1.2777188525196737
2024-04-12,1.8861415964309858,1.8184977080520537,1.8685322381795235,1.260082385732964
2024-04-15,1.845349478702633,1.8130554103578584,1.7933725408047132,1.244295897979825
2024-04-16,1.8472344197078234,1.7948329013897193,1.8154111216381097,1.2420265903653114
2024-04-17,1.8485058616099068,1.8387909317353717,1.7734288263175162,1.2346760070052563
2024-04-18,1.8551338861699271,1.861016506888513,1.7648097166842445,1.2321353691324854
2024-04-19,1.8337075279378332,1.8824803516934678,1.703659057320883,1.2213808243506596
2024-04-22,1.8791778915630268,1.9382071645160792,1.7382052377184911,1.2326286968747708
2024-04-23,1.9051132098879708,1.9206255643773062,1.8018497245312073,1.2472558644335383
2024-04-24,1.875033525430068,1.878304635571119,1.7826901374239237,1.2466638711427958
2024-04-25,1.8807545073263732,1.871821464686731,1.8005217708649839,1.241927924816854
2024-04-26,1.9240281498645002,1.8886121763985548,1.8664794816829429,1.2536937914703652
2024-04-29,1.9241683478433946,1.906457278751515,1.849553285276345,1.2581337411509355
2024-04-30,1.8647219891779598,1.8774575288928577,1.7640541946055546,1.2382033003625976
2024-05-01,1.8510268362943951,1.8766873902370638,1.7389453539978386,1.2341826792629702
2024-05-02,1.9381682291792874,1.9053519035513573,1.876146916964943,1.245726548432453
2024-05-03,1.9756353302125391,1.9266259323220307,1.9271796435586248,1.2611677067659919
2024-05-06,2.0194341042392416,1.9310281120870034,2.008312436989133,1.2741915591623314
2024-05-07,2.0176027959167713,1.9569976011175918,1.9795282299599304,1.2755975432278452
2024-05-08,1.9998024854553906,1.9608828929919826,1.9405658969966169,1.2757208751634168
2024-05-09,2.0111273063825092,1.9332703962764881,1.9903134026993692,1.283071458523472
2024-05-10,1.975473885167976,1.9232925999227433,1.9301570082258845,1.284724106460129
2024-05-13,1.9615764576699244,1.9062747129930613,1.9201116079182456,1.2848967711699288
2024-05-14,2.0030926851000608,1.9219401153335807,1.9856745068416475,1.2907920376902418
2024-05-15,2.0753508510961343,1.9392283096817091,2.11102152097658,1.3067758565402947
2024-05-16,2.0387123913405203,1.9303401781247673,2.046594244789594,1.3040872203448384
2024-05-17,2.055588174181259,1.9418991279182025,2.0682233440987927,1.3059618657655234
2024-05-20,2.0847573571941145,1.939396469996388,2.1294957417249942,1.3074665153794942
2024-05-21,2.085428266029129,1.9573203000506174,2.1111620862641964,1.3106731457043506
2024-05-22,2.0652530127317092,1.9319119950626753,2.0975913064348086,1.3068991884758658
2024-05-23,2.0319306374563477,1.8992461577481021,2.065154273150262,1.2973532966626398
2024-05-24,2.0895575412342913,1.9030875686181783,2.1776148466237983,1.305937199378409
2024-05-28,2.088432585391379,1.904681287903191,2.1735887646493923,1.3068498557016373
2024-05-29,2.0417106368981304,1.8596672662397253,2.1277532190401134,1.2976986260822398
2024-05-30,2.040020591337193,1.8787187082278451,2.102455915740154,1.2890900569793564
2024-05-31,1.998412313039776,1.8699582632469194,2.026418724402003,1.3008312572457534
2024-06-03,2.017446367427921,1.91042515627391,2.014779429804261,1.3018919118916672
2024-06-04,1.9775495311155107,1.885040625305616,1.9618738110865865,1.3033472287314098
2024-06-05,2.0083500254802136,1.8717909929746779,2.0365701761660424,1.3188377198391772
2024-06-06,1.9808425000279881,1.8835074638480263,1.9682647545948622,1.318813053452063
2024-06-07,1.9539734505902273,1.8451184282359983,1.955281023902255,1.3172097382896348
2024-06-10,1.9646075227238395,1.8361731924407378,1.9833605490579147,1.3212796921634908
2024-06-11,1.9513303638061816,1.8478900636533124,1.9449194507677237,1.324461656101233
2024-06-12,1.974187864416912,1.8396860084036477,1.9992246860885148,1.3353395328186302
2024-06-13,1.9665906066626277,1.822086257538619,2.0029995653905632,1.3380281690140867
2024-06-14,1.9511749215730168,1.820013759436764,1.9739873350446777,1.3388421597888578
2024-06-17,1.9577469809004564,1.8141093475349566,1.994608365267669,1.3494980390222266
2024-06-18,1.9788998816555936,1.8120220402986091,2.040154489180064,1.3529266668311115
2024-06-20,1.9576460761508858,1.8130482689761596,1.995361048165527,1.349251375151084
2024-06-21,1.9449787650311918,1.7930707718588836,1.991535794549249,1.3431094447596283
2024-06-24,1.9339339911992437,1.8141917353460588,1.9454748607652803,1.338743494240401
2024-06-25,1.970465416776899,1.81119989578519,2.0218954694600138,1.3438987691472857
2024-06-26,1.9347419503886538,1.7908659947211194,1.9711104217303792,1.3455760834710566
2024-06-27,1.9694310320372548,1.8035417318822402,2.0277735949337483,1.3476973927628846
2024-06-28,1.9513525370704636,1.8069430525352512,1.9870847138651373,1.3423941195333147
2024-07-01,1.9417032053609862,1.7748311695564596,1.9957317897426496,1.345156754890114
2024-07-02,1.9467549208120596,1.7785390684735327,2.0021331576899026,1.3542093189610545
2024-07-03,1.9753447741102144,1.8007479111087217,2.0358819799766117,1.3602525838040531
2024-07-05,1.9871354399172465,1.8492393632800508,2.0055018400014073,1.3680964949063938
